관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : K LEAGUE,KBO  리그 : K LEAGUE 1  시즌 : 2017,2018,2019,2020,2021  시즌구분  : RL  팀 : FC 서울,전북 현대,대구 FC,울산 현대,수원 삼성,두산,LG,롯데, SSG,NC  구단구분 : HOME     요일 : 전체   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2017 시즌,2017,08,31,목,롯데,NC,부산 사직 야구장,구름조금,28.5℃,12058
KBO,정규리그,2017 시즌,2017,08,31,목,LG,넥센,서울 잠실 야구장,맑음,27.6℃,8161
KBO,정규리그,2017 시즌,2017,08,30,수,두산,롯데,서울 잠실 야구장,구름많음,23.9℃,17652
KBO,정규리그,2017 시즌,2017,08,29,화,두산,롯데,서울 잠실 야구장,구름많음,24℃,17150
KBO,정규리그,2017 시즌,2017,08,27,일,롯데,넥센,부산 사직 야구장,맑음,29.4℃,21858
KBO,정규리그,2017 시즌,2017,08,27,일,NC,KIA,마산,맑음,31.3℃,7620
KBO,정규리그,2017 시즌,2017,08,27,일,두산,LG,서울 잠실 야구장,흐림,26.7℃,19592
KBO,정규리그,2017 시즌,2017,08,26,토,NC,KIA,마산,맑음,31.7℃,11000
KBO,정규리그,2017 시즌,2017,08,26,토,두산,LG,서울 잠실 야구장,맑음,29.2℃,25000
KBO,정규리그,2017 시즌,2017,08,26,토,롯데,넥센,부산 사직 야구장,구름조금,30.1℃,26600
KBO,정규리그,2017 시즌,2017,08,25,금,NC,KT,마산,비,33.4℃,7305
KBO,정규리그,2017 시즌,2017,08,25,금,롯데,LG,부산 사직 야구장,구름많음,29.7℃,16704
KBO,정규리그,2017 시즌,2017,08,25,금,두산,넥센,서울 잠실 야구장,구름많음,30.6℃,10083
KBO,정규리그,2017 시즌,2017,08,24,목,NC,KT,마산,맑음,33.9℃,5761
KBO,정규리그,2017 시즌,2017,08,24,목,롯데,LG,부산 사직 야구장,비,32.9℃,13838
KBO,정규리그,2017 시즌,2017,08,24,목,두산,넥센,서울 잠실 야구장,비,28.1℃,7139
KBO,정규리그,2017 시즌,2017,08,23,수,LG,NC,서울 잠실 야구장,비,30.2℃,7105
KBO,정규리그,2017 시즌,2017,08,22,화,LG,NC,서울 잠실 야구장,구름조금,31.5℃,8626
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,20,일,대구 FC,상주 상무,대구 스타디움,비,29.3℃,2024
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,19,토,수원 삼성,강원 FC,수원월드컵경기장,비,28.9℃,9015
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,19,토,전북 현대,광주 FC,전주월드컵경기장,구름많음,30.8℃,12506
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,19,토,FC 서울,울산 현대,서울월드컵경기장,흐림,28.7℃,18087
KBO,정규리그,2017 시즌,2017,08,19,토,LG,삼성,서울 잠실 야구장,흐림,28.7℃,18337
KBO,정규리그,2017 시즌,2017,08,18,금,NC,한화,마산,비,32.3℃,5905
KBO,정규리그,2017 시즌,2017,08,18,금,두산,KIA,서울 잠실 야구장,흐림,30.6℃,22357
KBO,정규리그,2017 시즌,2017,08,17,목,NC,한화,마산,비,31.6℃,6020
KBO,정규리그,2017 시즌,2017,08,17,목,두산,KIA,서울 잠실 야구장,비,27.7℃,20103
KBO,정규리그,2017 시즌,2017,08,16,수,LG,KT,서울 잠실 야구장,비,26.8℃,7168
KBO,정규리그,2017 시즌,2017,08,16,수,롯데,두산,부산 사직 야구장,비,27.8℃,21105
KBO,정규리그,2017 시즌,2017,08,15,화,롯데,두산,부산 사직 야구장,비,27.7℃,10803
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,13,일,울산 현대,포항 스틸러스,울산문수축구경기장,흐림,26.5℃,8623
KBO,정규리그,2017 시즌,2017,08,13,일,두산,NC,서울 잠실 야구장,흐림,28.4℃,15344
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,12,토,수원 삼성,FC 서울,수원월드컵경기장,구름조금,32.4℃,26581
KBO,정규리그,2017 시즌,2017,08,12,토,두산,NC,서울 잠실 야구장,구름많음,32.6℃,17047
KBO,정규리그,2017 시즌,2017,08,11,금,NC,롯데,마산,비,33.2℃,9551
KBO,정규리그,2017 시즌,2017,08,11,금,LG,SK,서울 잠실 야구장,비,32.4℃,9598
KBO,정규리그,2017 시즌,2017,08,10,목,NC,롯데,마산,비,32℃,7913
KBO,정규리그,2017 시즌,2017,08,10,목,LG,SK,서울 잠실 야구장,비,26.3℃,7755
KBO,정규리그,2017 시즌,2017,08,09,수,롯데,KT,부산 사직 야구장,비,29.1℃,7714
KBO,정규리그,2017 시즌,2017,08,09,수,두산,한화,서울 잠실 야구장,비,32℃,15137
KBO,정규리그,2017 시즌,2017,08,08,화,롯데,KT,부산 사직 야구장,구름많음,34.2℃,10012
KBO,정규리그,2017 시즌,2017,08,08,화,두산,한화,서울 잠실 야구장,흐림,31℃,13985
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,06,일,전북 현대,울산 현대,전주월드컵경기장,구름조금,35℃,13130
KBO,정규리그,2017 시즌,2017,08,06,일,NC,삼성,마산,맑음,37.9℃,5544
KBO,정규리그,2017 시즌,2017,08,06,일,LG,두산,서울 잠실 야구장,비,34℃,17714
KBO,정규리그,2017 시즌,2017,08,06,일,롯데,넥센,부산 사직 야구장,맑음,36.2℃,10979
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,05,토,대구 FC,FC 서울,대구 스타디움,구름조금,36.5℃,2924
KBO,정규리그,2017 시즌,2017,08,05,토,롯데,넥센,부산 사직 야구장,구름조금,35.3℃,17364
KBO,정규리그,2017 시즌,2017,08,05,토,LG,두산,서울 잠실 야구장,구름조금,34.8℃,22428
KBO,정규리그,2017 시즌,2017,08,05,토,NC,삼성,마산,비,38.4℃,8125
KBO,정규리그,2017 시즌,2017,08,04,금,NC,삼성,마산,맑음,37.3℃,7377
KBO,정규리그,2017 시즌,2017,08,04,금,LG,두산,서울 잠실 야구장,구름많음,35.3℃,20144
KBO,정규리그,2017 시즌,2017,08,04,금,롯데,넥센,부산 사직 야구장,맑음,34℃,13615
KBO,정규리그,2017 시즌,2017,08,03,목,LG,롯데,서울 잠실 야구장,구름많음,33.9℃,15429
KBO,정규리그,2017 시즌,2017,08,03,목,NC,한화,마산,맑음,34.9℃,6884
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,02,수,FC 서울,강원 FC,서울월드컵경기장,구름조금,33℃,11361
KLEAGUE,K LEAGUE 1,2017 시즌,2017,08,02,수,울산 현대,수원 삼성,울산문수축구경기장,구름많음,29.3℃,7781
KBO,정규리그,2017 시즌,2017,08,02,수,LG,롯데,서울 잠실 야구장,구름조금,33℃,15796
KBO,정규리그,2017 시즌,2017,08,02,수,NC,한화,마산,맑음,33.6℃,7619
KBO,정규리그,2017 시즌,2017,08,01,화,NC,한화,마산,맑음,34.4℃,7697
KBO,정규리그,2017 시즌,2017,08,01,화,LG,롯데,서울 잠실 야구장,비,33℃,16971
KBO,정규리그,2017 시즌,2017,07,30,일,두산,KIA,서울 잠실 야구장,흐림,32.6℃,25000
KBO,정규리그,2017 시즌,2017,07,29,토,두산,KIA,서울 잠실 야구장,구름많음,30.1℃,25000
KBO,정규리그,2017 시즌,2017,07,28,금,두산,KIA,서울 잠실 야구장,비,26.9℃,23112
KBO,정규리그,2017 시즌,2017,07,27,목,롯데,한화,부산 사직 야구장,맑음,29.5℃,11035
KBO,정규리그,2017 시즌,2017,07,27,목,LG,넥센,서울 잠실 야구장,비,29.7℃,9443
KBO,정규리그,2017 시즌,2017,07,26,수,롯데,한화,부산 사직 야구장,구름조금,30.6℃,12091
KBO,정규리그,2017 시즌,2017,07,26,수,LG,넥센,서울 잠실 야구장,구름조금,32.8℃,8292
KBO,정규리그,2017 시즌,2017,07,25,화,LG,넥센,서울 잠실 야구장,구름조금,35.4℃,8130
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,23,일,FC 서울,전북 현대,서울월드컵경기장,비,28.1℃,23913
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,23,일,수원 삼성,상주 상무,수원월드컵경기장,비,29.2℃,5593
KBO,정규리그,2017 시즌,2017,07,23,일,NC,SK,마산,맑음,31.6℃,7074
KBO,정규리그,2017 시즌,2017,07,23,일,두산,한화,서울 잠실 야구장,비,28.1℃,11307
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,22,토,울산 현대,인천 Utd,울산문수축구경기장,비,34.3℃,4810
KBO,정규리그,2017 시즌,2017,07,22,토,두산,한화,서울 잠실 야구장,비,32.5℃,18746
KBO,정규리그,2017 시즌,2017,07,22,토,NC,SK,마산,맑음,36.7℃,8212
KBO,정규리그,2017 시즌,2017,07,21,금,두산,한화,서울 잠실 야구장,흐림,32.4℃,13564
KBO,정규리그,2017 시즌,2017,07,21,금,NC,SK,마산,맑음,37.2℃,7380
KBO,정규리그,2017 시즌,2017,07,20,목,LG,KT,서울 잠실 야구장,맑음,34.9℃,7776
KBO,정규리그,2017 시즌,2017,07,20,목,롯데,삼성,울산문수야구장,맑음,32.6℃,7593
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,19,수,수원 삼성,전남 드래곤즈,수원월드컵경기장,구름많음,34.8℃,4147
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,19,수,대구 FC,포항 스틸러스,대구 스타디움,구름조금,35.2℃,1178
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,19,수,전북 현대,광주 FC,전주월드컵경기장,구름많음,32℃,7885
KBO,정규리그,2017 시즌,2017,07,19,수,LG,KT,서울 잠실 야구장,구름많음,34.1℃,7713
KBO,정규리그,2017 시즌,2017,07,19,수,롯데,삼성,울산문수야구장,맑음,33.4℃,7256
KBO,정규리그,2017 시즌,2017,07,18,화,LG,KT,서울 잠실 야구장,비,30.7℃,7361
KBO,정규리그,2017 시즌,2017,07,18,화,롯데,삼성,울산문수야구장,구름조금,33.1℃,7274
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,15,토,울산 현대,광주 FC,울산문수축구경기장,비,31.5℃,5843
KBO,정규리그,2017 시즌,2017,07,13,목,두산,넥센,서울 잠실 야구장,구름조금,32.1℃,7739
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,12,수,수원 삼성,인천 Utd,수원월드컵경기장,구름조금,31.9℃,3818
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,12,수,대구 FC,울산 현대,대구 스타디움,맑음,35.9℃,1456
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,12,수,FC 서울,포항 스틸러스,서울월드컵경기장,구름많음,31.1℃,8833
KBO,정규리그,2017 시즌,2017,07,12,수,두산,넥센,서울 잠실 야구장,구름많음,31.1℃,6126
KBO,정규리그,2017 시즌,2017,07,11,화,두산,넥센,서울 잠실 야구장,비,30.9℃,7015
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,09,일,수원 삼성,제주 Utd,수원월드컵경기장,비,31.8℃,6201
KBO,정규리그,2017 시즌,2017,07,09,일,롯데,SK,부산 사직 야구장,비,28.8℃,9163
KBO,정규리그,2017 시즌,2017,07,09,일,NC,두산,마산,맑음,33.8℃,6875
KBO,정규리그,2017 시즌,2017,07,09,일,LG,한화,서울 잠실 야구장,비,30.3℃,22129
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,08,토,전북 현대,울산 현대,전주월드컵경기장,비,29.4℃,13035
KBO,정규리그,2017 시즌,2017,07,08,토,롯데,SK,부산 사직 야구장,비,28.1℃,13750
KBO,정규리그,2017 시즌,2017,07,08,토,LG,한화,서울 잠실 야구장,비,27.6℃,18714
KBO,정규리그,2017 시즌,2017,07,07,금,롯데,SK,부산 사직 야구장,비,26.5℃,10430
KBO,정규리그,2017 시즌,2017,07,07,금,NC,두산,마산,비,29.6℃,7032
KBO,정규리그,2017 시즌,2017,07,05,수,두산,KT,서울 잠실 야구장,구름조금,32.6℃,6148
KBO,정규리그,2017 시즌,2017,07,05,수,NC,LG,마산,비,33.2℃,5803
KBO,정규리그,2017 시즌,2017,07,04,화,두산,KT,서울 잠실 야구장,비,31.6℃,5747
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,02,일,FC 서울,전북 현대,서울월드컵경기장,비,26.8℃,17571
KBO,정규리그,2017 시즌,2017,07,02,일,LG,KIA,서울 잠실 야구장,비,26.8℃,19697
KBO,정규리그,2017 시즌,2017,07,02,일,롯데,NC,부산 사직 야구장,비,26.6℃,7063
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,01,토,대구 FC,강원 FC,대구 스타디움,비,30.5℃,1730
KLEAGUE,K LEAGUE 1,2017 시즌,2017,07,01,토,울산 현대,수원 삼성,울산문수축구경기장,흐림,32.2℃,5950
KBO,정규리그,2017 시즌,2017,07,01,토,롯데,NC,부산 사직 야구장,흐림,28.4℃,20925
KBO,정규리그,2017 시즌,2017,07,01,토,LG,KIA,서울 잠실 야구장,비,30.7℃,25000
KBO,정규리그,2017 시즌,2017,06,30,금,LG,KIA,서울 잠실 야구장,구름조금,30.9℃,24204
KBO,정규리그,2017 시즌,2017,06,30,금,롯데,NC,부산 사직 야구장,비,27.6℃,7463
KBO,정규리그,2017 시즌,2017,06,29,목,두산,SK,서울 잠실 야구장,구름조금,31.5℃,10129
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,28,수,대구 FC,수원 삼성,대구 스타디움,구름조금,32.7℃,1084
KBO,정규리그,2017 시즌,2017,06,28,수,NC,넥센,마산,맑음,31.7℃,5055
KBO,정규리그,2017 시즌,2017,06,28,수,두산,SK,서울 잠실 야구장,구름많음,30.5℃,7887
KBO,정규리그,2017 시즌,2017,06,28,수,롯데,LG,부산 사직 야구장,구름조금,27.8℃,8947
KBO,정규리그,2017 시즌,2017,06,27,화,롯데,LG,부산 사직 야구장,흐림,25.8℃,11468
KBO,정규리그,2017 시즌,2017,06,27,화,NC,넥센,마산,맑음,27.8℃,4275
KBO,정규리그,2017 시즌,2017,06,27,화,두산,SK,서울 잠실 야구장,구름많음,30.5℃,8079
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,25,일,전북 현대,대구 FC,전주월드컵경기장,구름많음,29℃,11121
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,25,일,FC 서울,상주 상무,서울월드컵경기장,비,28.4℃,9757
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,25,일,수원 삼성,강원 FC,수원월드컵경기장,비,29.9℃,6353
KBO,정규리그,2017 시즌,2017,06,25,일,NC,KIA,마산,비,30.1℃,8363
KBO,정규리그,2017 시즌,2017,06,25,일,두산,롯데,서울 잠실 야구장,비,28.4℃,13870
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,24,토,울산 현대,인천 Utd,울산문수축구경기장,구름많음,28.1℃,6048
KBO,정규리그,2017 시즌,2017,06,24,토,두산,롯데,서울 잠실 야구장,비,27.8℃,22406
KBO,정규리그,2017 시즌,2017,06,24,토,NC,KIA,마산,비,32.2℃,11000
KBO,정규리그,2017 시즌,2017,06,23,금,NC,KIA,마산,맑음,34.5℃,7814
KBO,정규리그,2017 시즌,2017,06,23,금,두산,롯데,서울 잠실 야구장,구름조금,34.1℃,16262
KBO,정규리그,2017 시즌,2017,06,22,목,LG,삼성,서울 잠실 야구장,구름조금,30.4℃,14197
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,21,수,FC 서울,대구 FC,서울월드컵경기장,구름조금,31.6℃,6384
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,21,수,울산 현대,제주 Utd,울산문수축구경기장,구름많음,27.3℃,6598
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,21,수,전북 현대,강원 FC,전주월드컵경기장,구름조금,28.6℃,7420
KBO,정규리그,2017 시즌,2017,06,21,수,LG,삼성,서울 잠실 야구장,구름조금,31.6℃,13250
KBO,정규리그,2017 시즌,2017,06,20,화,LG,삼성,서울 잠실 야구장,구름많음,32.7℃,13098
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,18,일,수원 삼성,FC 서울,수원월드컵경기장,맑음,32℃,20140
KBO,정규리그,2017 시즌,2017,06,18,일,두산,NC,서울 잠실 야구장,맑음,31.8℃,13271
KLEAGUE,K LEAGUE 1,2017 시즌,2017,06,17,토,대구 FC,광주 FC,대구 스타디움,맑음,32.4℃,2264
KBO,정규리그,2017 시즌,2017,06,17,토,두산,NC,서울 잠실 야구장,맑음,29.9℃,18215
KBO,정규리그,2017 시즌,2017,06,16,금,두산,NC,서울 잠실 야구장,맑음,32.7℃,10226
KBO,정규리그,2017 시즌,2017,06,15,목,롯데,KIA,부산 사직 야구장,맑음,30.4℃,10563
KBO,정규리그,2017 시즌,2017,06,15,목,두산,LG,서울 잠실 야구장,맑음,29.6℃,16791
KBO,정규리그,2017 시즌,2017,06,14,수,롯데,KIA,부산 사직 야구장,맑음,24.1℃,9430
KBO,정규리그,2017 시즌,2017,06,14,수,두산,LG,서울 잠실 야구장,맑음,26.8℃,16136
KBO,정규리그,2017 시즌,2017,06,13,화,두산,LG,서울 잠실 야구장,구름많음,25.9℃,14565
KBO,정규리그,2017 시즌,2017,06,13,화,롯데,KIA,부산 사직 야구장,구름많음,21.2℃,8960
KBO,정규리그,2017 시즌,2017,06,11,일,롯데,두산,울산문수야구장,구름조금,22.9℃,8490
KBO,정규리그,2017 시즌,2017,06,11,일,NC,KT,마산,맑음,30.8℃,7088
KBO,정규리그,2017 시즌,2017,06,11,일,LG,SK,서울 잠실 야구장,맑음,29.6℃,13837
KBO,정규리그,2017 시즌,2017,06,10,토,롯데,두산,울산문수야구장,흐림,26.5℃,9777
KBO,정규리그,2017 시즌,2017,06,10,토,NC,KT,마산,맑음,31.2℃,8583
KBO,정규리그,2017 시즌,2017,06,10,토,LG,SK,서울 잠실 야구장,비,27.5℃,18293
KBO,정규리그,2017 시즌,2017,06,09,금,롯데,두산,울산문수야구장,구름조금,31.6℃,9058
KBO,정규리그,2017 시즌,2017,06,09,금,NC,KT,마산,맑음,31.9℃,6611
KBO,정규리그,2017 시즌,2017,06,09,금,LG,SK,서울 잠실 야구장,비,25.7℃,11023
KBO,정규리그,2017 시즌,2017,06,08,목,두산,삼성,서울 잠실 야구장,구름조금,25.9℃,10260
KBO,정규리그,2017 시즌,2017,06,08,목,NC,롯데,마산,맑음,29.9℃,8340
KBO,정규리그,2017 시즌,2017,06,07,수,NC,롯데,마산,비,25.4℃,9494
KBO,정규리그,2017 시즌,2017,06,07,수,두산,삼성,서울 잠실 야구장,비,19.2℃,9149
KBO,정규리그,2017 시즌,2017,06,06,화,NC,롯데,마산,비,22.1℃,9323
KBO,정규리그,2017 시즌,2017,06,06,화,두산,삼성,서울 잠실 야구장,비,23.9℃,21253
KBO,정규리그,2017 시즌,2017,06,04,일,롯데,KT,부산 사직 야구장,맑음,25.2℃,14836
KBO,정규리그,2017 시즌,2017,06,04,일,LG,NC,서울 잠실 야구장,맑음,28.1℃,14832
KBO,정규리그,2017 시즌,2017,06,03,토,LG,NC,서울 잠실 야구장,맑음,26.5℃,19180
KBO,정규리그,2017 시즌,2017,06,03,토,롯데,KT,부산 사직 야구장,구름조금,25.4℃,22303
KBO,정규리그,2017 시즌,2017,06,02,금,LG,NC,서울 잠실 야구장,구름조금,25.6℃,11227
KBO,정규리그,2017 시즌,2017,06,02,금,롯데,KT,부산 사직 야구장,맑음,22.5℃,13115
KBO,정규리그,2017 시즌,2017,06,01,목,NC,KIA,마산,맑음,32.8℃,6147
KBO,정규리그,2017 시즌,2017,06,01,목,LG,넥센,서울 잠실 야구장,구름조금,27℃,10720
KBO,정규리그,2017 시즌,2017,05,31,수,LG,넥센,서울 잠실 야구장,구름조금,29.6℃,10290
KBO,정규리그,2017 시즌,2017,05,31,수,NC,KIA,마산,맑음,30℃,5931
KBO,정규리그,2017 시즌,2017,05,30,화,LG,넥센,서울 잠실 야구장,구름많음,30.3℃,9520
KBO,정규리그,2017 시즌,2017,05,30,화,NC,KIA,마산,맑음,34.8℃,6049
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,28,일,대구 FC,상주 상무,대구 스타디움,맑음,30.9℃,1281
KBO,정규리그,2017 시즌,2017,05,28,일,두산,KT,서울 잠실 야구장,맑음,27.9℃,15159
KBO,정규리그,2017 시즌,2017,05,28,일,NC,한화,마산,맑음,29.1℃,7435
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,27,토,전북 현대,수원 삼성,전주종합경기장,맑음,25.7℃,8352
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,27,토,FC 서울,울산 현대,서울월드컵경기장,맑음,26.4℃,16359
KBO,정규리그,2017 시즌,2017,05,27,토,두산,KT,서울 잠실 야구장,맑음,26.4℃,20177
KBO,정규리그,2017 시즌,2017,05,27,토,NC,한화,마산,맑음,28.5℃,10177
KBO,정규리그,2017 시즌,2017,05,26,금,NC,한화,마산,맑음,24.9℃,8026
KBO,정규리그,2017 시즌,2017,05,26,금,두산,KT,서울 잠실 야구장,맑음,23.2℃,12763
KBO,정규리그,2017 시즌,2017,05,25,목,롯데,SK,부산 사직 야구장,맑음,28.2℃,10437
KBO,정규리그,2017 시즌,2017,05,25,목,LG,두산,서울 잠실 야구장,맑음,24.4℃,20442
KBO,정규리그,2017 시즌,2017,05,24,수,롯데,SK,부산 사직 야구장,흐림,23.1℃,7684
KBO,정규리그,2017 시즌,2017,05,24,수,LG,두산,서울 잠실 야구장,비,27.8℃,20334
KBO,정규리그,2017 시즌,2017,05,23,화,롯데,SK,부산 사직 야구장,흐림,24.1℃,7123
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,21,일,전북 현대,인천 Utd,전주종합경기장,구름조금,27.4℃,6579
KBO,정규리그,2017 시즌,2017,05,21,일,NC,SK,마산,맑음,29.1℃,8694
KBO,정규리그,2017 시즌,2017,05,21,일,LG,롯데,서울 잠실 야구장,구름조금,27.6℃,22054
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,20,토,울산 현대,전남 드래곤즈,울산문수축구경기장,구름조금,29.2℃,7038
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,20,토,대구 FC,제주 Utd,대구 스타디움,구름조금,31.7℃,1966
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,20,토,FC 서울,강원 FC,서울월드컵경기장,구름조금,27.3℃,14560
KBO,정규리그,2017 시즌,2017,05,20,토,LG,롯데,서울 잠실 야구장,구름조금,27.3℃,23898
KBO,정규리그,2017 시즌,2017,05,20,토,NC,SK,마산,맑음,30.6℃,9386
KBO,정규리그,2017 시즌,2017,05,19,금,LG,롯데,서울 잠실 야구장,맑음,27.9℃,19653
KBO,정규리그,2017 시즌,2017,05,19,금,NC,SK,마산,맑음,33.4℃,7411
KBO,정규리그,2017 시즌,2017,05,18,목,두산,NC,서울 잠실 야구장,맑음,26.9℃,10104
KBO,정규리그,2017 시즌,2017,05,18,목,롯데,KT,부산 사직 야구장,맑음,25.9℃,9583
KBO,정규리그,2017 시즌,2017,05,17,수,롯데,KT,부산 사직 야구장,구름조금,21.6℃,8165
KBO,정규리그,2017 시즌,2017,05,17,수,두산,NC,서울 잠실 야구장,맑음,25.9℃,9290
KBO,정규리그,2017 시즌,2017,05,16,화,롯데,KT,부산 사직 야구장,구름많음,21.4℃,10286
KBO,정규리그,2017 시즌,2017,05,16,화,두산,NC,서울 잠실 야구장,구름많음,22.3℃,9078
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,14,일,울산 현대,전북 현대,울산문수축구경기장,맑음,26.1℃,10367
KBO,정규리그,2017 시즌,2017,05,14,일,롯데,두산,부산 사직 야구장,구름조금,23.2℃,14955
KBO,정규리그,2017 시즌,2017,05,14,일,LG,한화,서울 잠실 야구장,맑음,20.7℃,24223
KBO,정규리그,2017 시즌,2017,05,13,토,LG,한화,서울 잠실 야구장,비,22.6℃,22063
KBO,정규리그,2017 시즌,2017,05,13,토,롯데,두산,부산 사직 야구장,구름조금,20.9℃,22806
KBO,정규리그,2017 시즌,2017,05,12,금,LG,한화,서울 잠실 야구장,흐림,21.1℃,20357
KBO,정규리그,2017 시즌,2017,05,11,목,두산,SK,서울 잠실 야구장,흐림,24.8℃,8531
KBO,정규리그,2017 시즌,2017,05,11,목,NC,넥센,마산,비,29.3℃,5059
KBO,정규리그,2017 시즌,2017,05,10,수,두산,SK,서울 잠실 야구장,비,20.8℃,7516
KBO,정규리그,2017 시즌,2017,05,10,수,NC,넥센,마산,맑음,22℃,4482
KBO,정규리그,2017 시즌,2017,05,07,일,롯데,KIA,부산 사직 야구장,맑음,26.6℃,17703
KBO,정규리그,2017 시즌,2017,05,07,일,두산,LG,서울 잠실 야구장,맑음,22.8℃,21273
KBO,정규리그,2017 시즌,2017,05,07,일,NC,삼성,마산,맑음,28.2℃,8013
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,06,토,대구 FC,전북 현대,대구 스타디움,구름조금,25.1℃,3295
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,06,토,수원 삼성,울산 현대,수원월드컵경기장,맑음,21.1℃,5732
KBO,정규리그,2017 시즌,2017,05,06,토,NC,삼성,마산,맑음,25.4℃,11000
KBO,정규리그,2017 시즌,2017,05,06,토,두산,LG,서울 잠실 야구장,맑음,19.3℃,21920
KBO,정규리그,2017 시즌,2017,05,06,토,롯데,KIA,부산 사직 야구장,구름조금,25℃,26600
KBO,정규리그,2017 시즌,2017,05,05,금,NC,삼성,마산,비,23℃,11000
KBO,정규리그,2017 시즌,2017,05,05,금,롯데,KIA,부산 사직 야구장,비,23.6℃,26600
KBO,정규리그,2017 시즌,2017,05,05,금,두산,LG,서울 잠실 야구장,구름조금,27℃,25000
KBO,정규리그,2017 시즌,2017,05,04,목,LG,NC,서울 잠실 야구장,구름많음,27.5℃,18843
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,03,수,FC 서울,전남 드래곤즈,서울월드컵경기장,맑음,30.2℃,26261
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,03,수,전북 현대,제주 Utd,전주종합경기장,맑음,28.6℃,9593
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,03,수,수원 삼성,포항 스틸러스,수원월드컵경기장,맑음,29.4℃,8187
KLEAGUE,K LEAGUE 1,2017 시즌,2017,05,03,수,울산 현대,대구 FC,울산문수축구경기장,맑음,23.8℃,4531
KBO,정규리그,2017 시즌,2017,05,03,수,LG,NC,서울 잠실 야구장,맑음,30.2℃,20180
KBO,정규리그,2017 시즌,2017,05,02,화,LG,NC,서울 잠실 야구장,구름조금,28℃,14887
KLEAGUE,K LEAGUE 1,2017 시즌,2017,04,30,일,대구 FC,FC 서울,대구 스타디움,맑음,31.1℃,10791
KBO,정규리그,2017 시즌,2017,04,30,일,두산,롯데,서울 잠실 야구장,맑음,27.8℃,25000
KBO,정규리그,2017 시즌,2017,04,29,토,두산,롯데,서울 잠실 야구장,맑음,23.7℃,25000
KBO,정규리그,2017 시즌,2017,04,28,금,두산,롯데,서울 잠실 야구장,구름조금,21.5℃,22131
KBO,정규리그,2017 시즌,2017,04,27,목,NC,KT,마산,맑음,20.8℃,5591
KBO,정규리그,2017 시즌,2017,04,27,목,롯데,한화,부산 사직 야구장,구름조금,20.1℃,14823
KBO,정규리그,2017 시즌,2017,04,27,목,LG,SK,서울 잠실 야구장,맑음,19.8℃,11111
KBO,정규리그,2017 시즌,2017,04,26,수,LG,SK,서울 잠실 야구장,맑음,20.2℃,10730
KBO,정규리그,2017 시즌,2017,04,26,수,롯데,한화,부산 사직 야구장,비,17.8℃,12203
